,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,15.106148,28.357506,1.0372565,6.964846,4.3901424,4.223633,0.054264195,0.052343503,1.5394113,20.799448,0.013461327,0.043413036,0.0,0.15051281,0.07614021,0.021515869,0.0048251417,27.567965,6.1250563,0.16701132,0.74534714,0.18090153,13.268314,9.298614,2.658999,25.905518,0.0,3.1866837,0.08760068,86.60559,3.1547527,55.784546,142.45448,0.34144038,0.18412118,40.877247,23.767641,3.0650198,83.06102,36.948433,0.27785614,1.722713,0.5761206,5.149766,0.42164624,0.0,9.564336,8.347898,11.334213,23.261618,0.00417715,2.1202135,1.3718791,0.0,1.3328875,0.84095687,0.0131635945,0.20611067,17.949678,17.31684,0.46559036,6.750095,11.387341,0.13280216
21,2.0704825,15.372955,2.4156008,0.850549,5.484968,3.7058678,0.7564645,1.889081,0.57317567,2.4376616,0.8528425,0.5755671,0.23382507,0.2855868,0.6007773,0.011951113,0.23494938,3.1512885,0.0,1.620885,2.5867205,4.3578186,2.1045077,4.015374,0.91348904,25.540524,5.9367795,16.78582,0.3585272,11.233609,9.435366,27.93684,72.219604,6.5872183,3.2564511,22.211023,40.572083,7.6045003,16.653135,15.13259,14.698023,2.7015328,1.4120365,0.086619645,1.3312694,0.24352369,2.522747,3.131365,1.5826082,0.06002316,0.4864035,1.0291193,0.83639187,0.25066087,0.8290971,0.09858407,0.18272465,1.8707879,3.0308614,2.9965181,1.7664237,0.033653863,0.6370307,0.2998073
22,7.59989,24.83945,1.0571349,4.0045004,4.4862,3.9087124,0.03924021,0.18639886,0.13434505,4.5935593,0.15811822,0.011240102,0.0076710614,0.10336383,0.21106811,0.0,0.0,7.461359,0.20774934,0.14686859,2.2793908,5.2277308,4.9679985,0.7012913,8.861368,24.407593,6.11222,25.615389,0.24678588,12.633875,18.510439,39.833088,106.58093,7.1121006,0.37234068,11.487716,39.400856,2.683933,33.681377,26.568525,16.280468,0.9126728,0.15518875,0.2494537,0.4149096,0.012132838,8.61634,2.6113253,2.2627058,0.24557155,0.120083,0.47785044,0.17875786,0.016799584,1.0746237,0.030937284,0.116933264,0.74006355,4.922745,10.300493,1.5581152,0.12589124,0.7422356,0.43917146
23,8.471727,20.538588,1.0143844,5.3047314,6.5777216,7.3036547,0.20593376,0.3872134,1.1051016,15.439998,0.018084828,0.1833785,0.0075434293,0.25026166,0.14166413,0.07575509,0.09381734,15.241545,4.494021,0.2356466,0.7914156,0.7864574,11.436138,3.9716291,10.151845,17.528696,0.20089859,3.410378,0.022385981,69.881905,3.5133429,46.92428,104.33204,0.37913954,0.11693505,31.03743,23.959892,1.9357727,52.415905,36.998306,0.4107159,2.1482959,0.7531806,6.0004444,0.91946435,0.0,5.821532,4.873616,9.7986145,13.384853,0.12330333,3.5190344,1.0197968,0.047677863,1.7572678,0.58602494,0.02383522,0.41790256,11.272845,15.53898,0.45768523,5.6866198,3.77812,0.09663798
24,2.575493,10.383863,5.224343,0.9244203,3.567325,2.8835504,2.4779317,2.7031438,1.2410069,5.8910437,0.5188397,3.0247817,0.36634752,1.2399936,0.89789176,0.04324042,1.0537992,7.3766875,2.7007043,1.3275467,1.7581029,1.5946009,4.506071,18.30301,4.62679,11.020176,6.000684,4.0332813,0.09007494,34.77994,4.198657,24.342268,45.247326,4.6149697,7.3025804,31.340614,33.61367,5.8219295,17.913237,22.195097,5.1404877,4.2052507,6.382009,0.5040007,1.6333203,0.14017764,1.5232097,4.728245,13.133616,11.02594,1.0976257,2.1617732,2.3570907,0.8521948,2.4780078,0.3878473,0.25076306,2.0565019,5.7024064,3.2792416,1.1088228,1.3857927,4.850594,0.07389455
25,7.723153,23.726688,1.1085491,4.503098,5.3452697,4.88133,0.005420033,0.08237874,0.37987244,5.711192,0.034054503,0.0,0.03762751,0.087199986,0.09006194,0.0,0.013169445,9.291496,0.0,0.062354915,1.9235289,2.4695435,10.38543,0.9443208,20.95356,21.724167,6.6111135,28.67888,0.0,13.545217,13.139076,44.250057,112.52365,5.595224,0.5278802,15.265123,37.500454,0.27269176,44.520218,33.074482,19.257368,0.4481127,0.029568877,1.0963528,0.2956265,0.0,9.926668,3.2760167,3.39099,0.44387707,0.11320707,0.43027136,0.017897245,0.042353243,1.2025071,0.030984638,0.052524112,0.07453327,4.8356028,11.593451,0.71703845,0.00036063045,0.8372102,0.30832464
26,3.0044224,19.024265,1.152989,1.0163212,3.5624194,1.3841983,1.0049272,1.9023052,0.47395122,4.436461,0.53310883,1.8987308,0.050085623,0.38134497,0.6461608,0.19417247,1.0516208,4.496409,1.4046826,1.0660118,2.5303977,3.5745435,1.2902017,14.189331,2.090712,18.018208,8.70239,14.725643,0.71787125,7.5650663,7.8569136,23.779467,74.20546,4.3327317,2.3902888,20.063671,42.620186,5.47762,23.174135,15.744817,15.288281,1.9823682,1.0107831,0.0,1.6814475,0.5994432,3.3066702,3.1346884,2.9809227,0.2915094,0.39253414,0.81937724,0.5436754,0.36949393,1.1196425,0.062359404,0.15601192,2.499452,3.019687,4.113969,1.3614435,0.08420287,0.64842737,0.12577018
27,2.1844983,13.890137,2.6288316,0.84645987,3.5755506,3.3070512,1.4112179,2.3252366,0.7613157,2.4753966,0.86413217,1.1827427,0.8708472,0.50966144,0.7648625,0.27799892,0.61877817,3.4825568,0.8938937,2.1491613,2.4423647,10.658394,4.6212597,5.86403,6.1995435,24.9275,5.0475597,17.236052,0.9282204,13.802125,8.953359,27.00972,56.595543,5.611627,7.725763,28.74495,38.802246,5.0091653,20.834435,20.899633,7.24502,3.379321,3.2144501,0.032561045,3.9851391,0.41158003,2.6006906,4.2356715,1.6990837,0.8696939,1.1489848,1.7920693,2.0335498,0.78493387,1.0148789,0.17977476,0.11251411,1.5718791,1.7872097,2.6814053,1.3073189,0.39968684,0.8088883,0.13960259
28,6.983524,22.526419,1.36745,2.9317217,3.9725423,1.1584786,0.17942122,0.4705413,0.46306723,3.9880955,0.07781753,0.40109128,0.18010549,0.014351711,0.09170299,0.036626115,0.018391855,8.85088,0.0,0.44848892,1.641989,14.979554,7.166643,2.3947377,0.4185535,35.340015,7.0172763,24.398941,0.20702532,3.5841079,10.840292,40.485657,86.425934,3.5428874,10.31845,34.8247,41.69551,2.2880554,34.8229,19.609394,12.024858,0.5132077,0.06791568,0.0,2.471723,0.1564431,8.031363,5.6536946,0.3755554,0.090286,0.116690636,0.7512507,0.0526067,0.13006805,0.4241192,0.048292257,0.44043943,0.16028565,3.212266,5.7714524,0.67104304,0.0313355,1.0890474,0.2506209
29,1.0434763,11.870508,2.838416,0.0,2.3759253,0.77371955,3.4222064,2.6186283,1.4883676,4.434722,0.7457161,6.5079856,0.50800925,1.9060199,0.46248543,0.89877355,3.2346678,2.8712318,2.3252354,1.0421208,2.2679238,5.445822,1.4163747,20.102913,4.288201,14.474714,9.517407,3.1218512,1.052035,7.3601913,3.1628776,15.527003,39.778004,4.834912,10.887743,28.979053,42.287155,8.971362,7.3620777,13.051788,8.60025,3.8578148,3.800783,0.20676795,2.2292945,1.1204627,0.94901204,3.0108879,6.7394285,1.9697404,1.7287452,2.0053701,1.0748154,1.4220494,1.8817933,0.32407063,0.5711551,4.4534764,1.9525869,1.6987476,2.1673517,0.11233044,0.81843853,0.095143445
30,3.8317802,17.533205,2.888475,1.7913172,4.547071,0.537663,1.2013661,1.1771622,0.88801074,6.9637504,0.44968927,1.5612633,0.07194166,1.3713768,0.6876584,0.112856835,0.57960284,6.9237695,0.5393596,0.6280836,1.8161525,20.855886,9.850544,7.9185066,5.543773,23.030134,5.7468214,14.030895,0.394311,9.147314,6.2688804,34.105297,59.861298,6.0676303,9.86018,29.636105,36.64557,4.001503,30.374166,26.723276,5.0828414,3.9057224,3.2327895,0.14327295,3.7751944,0.36549658,4.8792634,5.0021715,4.733112,4.697311,0.6934988,3.1893196,1.0971437,1.2632493,1.9705527,0.11735627,0.5495063,2.4049559,2.850851,7.2080574,0.60925794,0.14997555,0.5394372,0.20618479
31,16.965258,39.2722,0.44462466,8.064669,8.072401,5.3876333,0.13875952,0.043976553,0.7682835,20.848192,0.011790118,0.08031848,0.074127614,0.16300365,0.055819992,0.019194044,0.013985932,26.060833,0.70619565,0.5059317,1.4764413,6.6657405,21.05955,4.7501426,4.45165,24.239689,2.0960505,16.529507,0.101747826,23.735594,11.553052,64.38229,156.72275,0.6034394,2.690317,27.568083,34.0803,0.41538924,87.70708,53.267647,4.9989705,1.1686814,0.22276065,2.0231392,1.0747068,0.06115559,16.742008,6.594378,3.174434,16.052223,0.13456532,1.3512759,1.0773168,0.04884921,0.479694,0.14770465,0.21171598,0.34760547,9.866885,28.304321,0.46922165,2.5165787,1.5166395,0.22637448
32,0.5765321,5.909752,8.215106,0.47726977,4.757643,3.376995,3.245708,3.0311818,1.4611034,4.805304,0.70593256,3.112245,1.0018314,3.1172159,1.4037654,0.045299627,1.5966737,4.5434184,2.9100156,3.4946265,3.0577908,4.066486,2.926597,9.935363,10.969639,15.193743,4.6485043,7.443122,2.0968635,30.706165,2.5478115,15.921649,17.998043,9.21149,2.5711224,23.40723,25.97464,5.9439845,4.3944335,18.521008,4.220957,6.2488565,8.124617,0.76664835,2.5949254,0.8832052,0.057230078,3.772924,8.77319,8.253465,2.3008373,5.5077314,4.262246,3.0371442,2.6696887,0.832114,0.24092194,3.0455685,4.2419996,1.1626756,1.2690341,1.3801575,0.8367483,0.007507446
33,6.580311,19.795816,1.5063243,3.3702493,4.295253,3.742047,0.05309047,0.30805987,0.41955855,5.470808,0.09874123,0.009409517,0.17202403,0.5392164,0.13013387,0.011801407,0.24583133,13.241339,0.8857455,1.4287567,2.6879916,2.4882479,10.649946,0.89164305,25.097572,16.36154,5.3636045,17.830982,0.22529769,23.255875,10.301043,35.23965,88.08669,6.4571586,0.2601707,15.434474,36.22721,3.1962705,36.227367,35.65405,8.680953,1.9257866,0.13982025,1.8316541,0.25743914,0.051078856,6.876609,3.9141064,2.588672,3.3230033,0.09260984,1.2374145,0.18021539,0.046875276,1.4426703,0.21044067,0.15857548,0.75104165,5.158673,10.140306,0.49230877,1.0766975,1.6882992,0.07474013
34,1.4294618,4.0853014,8.145945,0.301119,4.3736005,6.486842,3.6922874,2.7258518,1.4937996,2.415429,1.0087714,2.9307003,1.930341,2.0411437,1.2508227,0.47334504,1.1781782,2.317776,0.9048444,3.5475612,3.4240842,4.867281,1.9505179,7.6649284,10.325914,21.777958,3.0764756,10.854544,4.0226536,21.42326,6.3499928,17.175602,20.524303,7.462604,7.116681,21.881104,33.220387,3.505669,2.351948,18.214264,3.8628316,6.4987326,8.133882,0.39629498,4.4683614,1.1129259,0.45705304,2.933781,6.1601934,4.57773,2.162906,5.667942,4.211776,2.5784888,1.1343281,0.5998944,0.7320477,2.5301151,3.2661657,0.8077437,1.4860625,0.5774667,1.4505038,0.049597017
35,14.15699,21.073612,2.3563883,5.214594,2.214118,3.0228376,0.0,0.0096560195,0.099819064,3.1116874,0.14878401,0.0,0.0,0.019748015,0.10531147,0.0,0.0,13.918329,0.0,0.15105912,1.5405905,7.4695253,8.107766,0.13520128,3.3623018,33.744102,6.719789,33.282238,0.36491087,0.45919004,27.129122,43.416794,111.37575,11.302939,0.3086694,6.2534947,45.371525,0.051128805,37.44134,22.02389,13.797626,0.5944676,0.0,0.0037615225,0.26973224,0.01041925,12.7153,3.8437748,0.93822855,0.03966345,0.053952575,0.69449353,0.002751014,0.018409848,0.008010437,0.013937216,0.21402462,0.016595513,4.976798,8.989893,0.92745084,0.0058195293,2.1727314,0.72850543
36,4.2227006,16.203812,1.2806566,2.2859251,5.4074144,1.254368,0.07790794,0.31258613,0.36050802,4.040383,0.27785984,0.005480103,0.014350036,0.0,0.22427925,0.1374412,0.22278339,5.4799433,0.0,0.516588,1.9381151,19.779703,10.515108,0.6686104,10.3916025,26.883085,4.628459,20.365768,0.8144596,8.281818,11.443897,32.94069,75.165855,4.8158636,2.5501854,18.521036,39.35888,2.0228739,32.92351,23.53877,8.4180765,0.47779605,0.0,0.45840108,1.8157989,0.106593266,5.894657,3.4241333,1.0908923,1.7913601,0.038045265,0.8515039,0.02522974,0.014742112,1.0486515,0.000508178,0.0446975,1.6495893,2.5335035,8.771695,0.7611511,0.03941465,0.6505969,0.3326247
